schemaName,databaseType,tableID,tableName,fieldID,fieldName,ruleID,ruleName,ruleDescription,typeID,objectType,supportDataType,threshold,totalRecord,badRecord,score,isCheckPass
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008112,PACKET_JITTER_DL_C,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[packet_jitter_dl],Consistency,field,Number,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008113,PACKET_JITTER_UL_C,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Number,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008113,PACKET_JITTER_UL_C,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[packet_jitter_ul],Consistency,field,Number,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008114,STREAMING_RESPONSE_TIME_C,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Number,10,2104428,1955482,7,N
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008114,STREAMING_RESPONSE_TIME_C,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[streaming_response_time],Consistency,field,Number,10,148946,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008115,EVENT_START_DL,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008115,EVENT_START_DL,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[event_start,data_transfer_time_dl]",Consistency,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008116,EVENT_STOP_DL,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008116,EVENT_STOP_DL,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[event_start,data_transfer_time_dl]",Consistency,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008117,EVENT_START_UL,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008117,EVENT_START_UL,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[event_start],Consistency,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008118,EVENT_STOP_UL,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,200008,US_BB_STREAMING_1,200008118,EVENT_STOP_UL,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[event_start,data_transfer_time_ul]",Consistency,field,Datetime,10,2104428,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016711,EQUIP_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016711,EQUIP_ID,12,CHECK_FOR_EQUIP_ID_PATTERN,Equip_id should have defined pattern '^1[1-4|6|7][0-9]{7}$' -[^1[1-4|6|7][0-9]{7}$],Conformity,field,String,10,792183,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016713,SUBSCRIBER_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,31414,96,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016713,SUBSCRIBER_ID,9,CHECK_FOR_SUBSCRIBER_ID_PATTERN,Subscriber_id should have defined pattern '^1[1-4|6|7][0-9]{7}$' -[^1[1-4|6|7][0-9]{7}$],Conformity,field,String,10,760769,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016713,SUBSCRIBER_ID,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[subs_type,customer_segmentation,customer_subcategory]",Consistency,field,String,10,760769,2026,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016714,EQUIP_LATITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,792183,32536,96,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016714,EQUIP_LATITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[equip_longitude],Consistency,field,decimal,10,759647,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016715,EQUIP_LONGITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,792183,32536,96,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,2016715,EQUIP_LONGITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[equip_latitude],Consistency,field,decimal,10,759647,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167115,REGION,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,45929,94,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167115,REGION,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[city_id,city,area_id,area]",Consistency,field,String,10,746254,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167117,CITY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,45929,94,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167117,CITY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[city_id,area_id,area]",Consistency,field,String,10,746254,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167119,AREA,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,45929,94,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167119,AREA,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[area_id],Consistency,field,String,10,746254,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167121,ACCESS_NODE_NAME,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,73390,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167121,ACCESS_NODE_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[access_node_id,access_node_latitude,access_node_longitude]",Consistency,field,String,10,73734,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167125,HUB_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[hub_id,hub_latitude,hub_longitude]",Consistency,field,String,10,746254,5,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167129,EXCHANGE_NAME,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,45929,94,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167129,EXCHANGE_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[exchange_latitude,exchange_longitude,exchange_id]",Consistency,field,String,10,746254,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167130,EXCHANGE_LATITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,792183,45929,94,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167130,EXCHANGE_LATITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[exchange_longitude],Consistency,field,decimal,10,746254,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167133,EQUIP_VENDOR,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,126489,84,N
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167133,EQUIP_VENDOR,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[EQUIP_MODEL],Consistency,field,String,10,665694,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167134,DEVICE_CAPABILITY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,119851,85,N
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167134,DEVICE_CAPABILITY,13,CHECK_IF_DEVICE_CAPABILITY_HAS_VALID_VALUES,"Device capability field should have specified values like 'FIBER, 2.4GHZ,COPPER,DUAL BAND and NA' -[^(FIBER|2.4GHZ|COPPER|DUAL BAND|NA)$]",Range,field,String,10,672332,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167134,DEVICE_CAPABILITY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[EQUIP_MODEL],Consistency,field,String,10,672332,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167135,SUBS_TYPE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,33440,96,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167135,SUBS_TYPE,14,CHECK_IF_BUSINESS_UNITS_HAS_VALID_VALUES,Business Units should have specified values 'EBU and CBU' -[^(EBU|CBU)$],Range,field,String,10,758743,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,20167135,SUBS_TYPE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[customer_subcategory,customer_segmentation]",Consistency,field,String,10,758743,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,201671155,SUB_TECHNOLOGY_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,bigint,10,792183,164939,79,N
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,201671155,SUB_TECHNOLOGY_ID,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[sub_technology],Consistency,field,bigint,10,627244,0,100,Y
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,201671156,SUB_TECHNOLOGY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,792183,164939,79,N
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,201671156,SUB_TECHNOLOGY,25,CHECK_IF_SUB_TECHNOLOGY_HAS_VALID_VALUES,"Sub technology field should have specified values like ADSL,FTTD,VDSL and FTTX -[^(ADSL|FTTD|VDSL|FTTX)$]",Range,field,String,10,627244,601476,4,N
CEMOD,BIGDATA,201671,PS_BB_STR_SEGG_1_HOUR,201671156,SUB_TECHNOLOGY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[sub_technology_id],Consistency,field,String,10,627244,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011692,EXCHANGE_LATITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011692,EXCHANGE_LATITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[exchange_longitude],Consistency,field,decimal,10,1952067,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011694,ACCESS_NODE_LONGITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,242611,34487,86,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011694,ACCESS_NODE_LONGITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[access_node_latitude],Consistency,field,decimal,10,305879,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011695,ACCESS_NODE_LATITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,242611,34487,86,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011695,ACCESS_NODE_LATITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[access_node_longitude],Consistency,field,decimal,10,305879,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011697,AREA,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011697,AREA,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[area_id],Consistency,field,String,10,1952067,2563,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011698,SUBS_TYPE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,27811,98,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011698,SUBS_TYPE,14,CHECK_IF_BUSINESS_UNITS_HAS_VALID_VALUES,Business Units should have specified values 'EBU and CBU' -[^(EBU|CBU)$],Range,field,String,10,1968968,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011698,SUBS_TYPE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[customer_subcategory,customer_segmentation]",Consistency,field,String,10,1968968,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011699,EQUIP_LONGITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,1408335,25010,98,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,2011699,EQUIP_LONGITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[equip_latitude],Consistency,field,decimal,10,2076781,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116912,TECHNOLOGY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116912,TECHNOLOGY,16,CHECK_IF_TECHNOLOGY_HAS_VALID_VALUES,Technology field should have specified values 'Fiber_E2E and Copper' -[^(Fiber_E2E|Copper)$],Range,field,String,10,1820226,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116912,TECHNOLOGY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[sub_technology_id,sub_technology]",Consistency,field,String,10,1952067,387885,80,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116913,EQUIP_LATITUDE,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,decimal,10,1408335,25010,98,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116913,EQUIP_LATITUDE,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[equip_longitude],Consistency,field,decimal,10,2076781,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116914,ACCESS_NODE_NAME,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,242611,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116914,ACCESS_NODE_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[access_node_id,access_node_latitude,access_node_longitude]",Consistency,field,String,10,1949984,1898360,3,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116916,EQUIP_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,2231043,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116916,EQUIP_ID,12,CHECK_FOR_EQUIP_ID_PATTERN,Equip_id should have defined pattern '^1[1-4|6|7][0-9]{7}$' -[^1[1-4|6|7][0-9]{7}$],Conformity,field,String,10,2231019,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116916,EQUIP_ID,8,CHECK_IF_ATTRIBUTE_VALUE_EXIST_IN_REFERENCE_COLUMNS,"Attribute value computed based on the completeness of the specified columns separated by comma. -[exchange_latitude,area,subs_type,equip_longitude,equip_latitude,region,city,equip_vendor,exchange_name,subscriber_id,technology,sub_technology,device_capability,sub_technology_id,access_node_longitude,access_node_latitude,access_node_name,hub_name]",Integrity,field,String,10,2231043,2074895,75,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116917,SUBSCRIBER_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,24793,98,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116917,SUBSCRIBER_ID,9,CHECK_FOR_SUBSCRIBER_ID_PATTERN,Subscriber_id should have defined pattern '^1[1-4|6|7][0-9]{7}$' -[^1[1-4|6|7][0-9]{7}$],Conformity,field,String,10,2076175,24,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116917,SUBSCRIBER_ID,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[subs_type,customer_segmentation,customer_subcategory]",Consistency,field,String,10,2076175,107207,95,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116918,REGION,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116918,REGION,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[city_id,city,area_id,area]",Consistency,field,String,10,1952067,2563,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116920,HUB_NAME,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1357836,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116920,HUB_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[hub_id,hub_latitude,hub_longitude]",Consistency,field,String,10,1952067,39909,98,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116926,CITY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116926,CITY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[city_id,area_id,area]",Consistency,field,String,10,1952067,2563,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116927,EQUIP_VENDOR,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,513358,64,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116927,EQUIP_VENDOR,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[EQUIP_MODEL],Consistency,field,String,10,1157271,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116930,EXCHANGE_NAME,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,46428,97,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116930,EXCHANGE_NAME,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,"Attribute value should be aligned with specified string columns separated by comma -[exchange_id,exchange_latitude,exchange_longitude]",Consistency,field,String,10,1952067,2563,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116934,DEVICE_CAPABILITY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,504632,64,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116934,DEVICE_CAPABILITY,13,CHECK_IF_DEVICE_CAPABILITY_HAS_VALID_VALUES,"Device capability field should have specified values like 'FIBER, 2.4GHZ,COPPER,DUAL BAND and NA' -[^(FIBER|2.4GHZ|COPPER|DUAL BAND|NA)$]",Range,field,String,10,1165190,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116934,DEVICE_CAPABILITY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[EQUIP_MODEL],Consistency,field,String,10,1165190,0,100,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116935,SUB_TECHNOLOGY,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,String,10,1408335,304131,78,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116935,SUB_TECHNOLOGY,25,CHECK_IF_SUB_TECHNOLOGY_HAS_VALID_VALUES,"Sub technology field should have specified values like ADSL,FTTD,VDSL and FTTX -[^(ADSL|FTTD|VDSL|FTTX)$]",Range,field,String,10,1657912,1232633,26,N
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116935,SUB_TECHNOLOGY,3,CHECK_IF_ATTRIBUTE_VALUE_ALIGNED,Attribute value should be aligned with specified string columns separated by comma -[sub_technology_id],Consistency,field,String,10,1657912,93730,94,Y
CEMOD,BIGDATA,201169,PS_FLSET_SEGG_1_HOUR,20116936,SUB_TECHNOLOGY_ID,1,CHECK_IF_ATTRIBUTE_HAS_VALUE,Attribute  should have valid values,Completeness,field,bigint,10,1408335,306614,78,N
